更新时间,#genre#
20260302-04-57-50,url


RespoTime,whitelist,#genre#
221.22ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=8
41.97ms,CCTV1,https://t.freetv.fun/live/cctv1-10.m3u8
228.53ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=3
208.16ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=11
221.23ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=13
2421.38ms,CCTV1,http://tvlist.top/jd/index.php?id=cctv1&qt=118.212.78.251:8014
60.68ms,CCTV1,https://t.freetv.fun/live/cctv1-5.m3u8
1553.80ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
225.85ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=9
241.58ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=2
234.76ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=7
249.37ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=5
256.94ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=12
232.14ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1
245.96ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=15
232.24ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=18
379.72ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
220.14ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV-1
234.44ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=19
3360.26ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
444.06ms,CCTV1,http://111.43.126.240:9003/hls/13/index.m3u8
3578.05ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
556.77ms,CCTV1,http://218.3.138.25:1111/tsfile/live/1000_1.m3u8
500.58ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
502.51ms,CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
475.04ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
543.50ms,CCTV1,http://110.80.17.38:9999/tsfile/live/0001_1.m3u8
527.47ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8
470.16ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
599.38ms,CCTV1,http://113.26.202.52:1299/tsfile/live/0001_1.m3u8
460.37ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
404.46ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
424.91ms,CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
1068.45ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
5551.63ms,CCTV1,http://111.221.137.234:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
981.82ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=7653cf8ec6440c201ccd67dfdbdd9a4c8401078f6b4cef8fc9258c372e1780fa8e3c5de722f5ac2cda4bd2291ccdf287a6caaac860219844ccf49b78b010dec5742f609b951e599c4b873bf8ad
1052.48ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344
494.92ms,CCTV1,http://183.215.134.239:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
2053.83ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
495.73ms,CCTV2,http://116.115.6.103:1234/631780532?reptoken=R/mg&auth=
457.59ms,CCTV2,http://219.156.90.151:4022/rtp/225.1.4.74:1103
468.44ms,CCTV2,http://60.4.29.183:8077/rtp/239.253.92.190:6065
1546.76ms,CCTV1,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
491.64ms,CCTV2,http://124.112.241.59:4022/rtp/238.1.78.235:7752
527.11ms,CCTV2,http://115.171.80.124:1688/rtp/225.1.8.2:8084
509.52ms,CCTV2,http://171.8.194.239:8800/rtp/239.16.20.2:10020
508.53ms,CCTV2,http://114.226.0.210:4022/rtp/239.49.8.130:6000
532.57ms,CCTV2,http://106.116.127.35:4022/rtp/239.254.200.158:6000
573.42ms,CCTV2,http://106.87.49.42:8888/rtp/235.254.198.52:1484
532.43ms,CCTV2,http://106.45.2.15:4000/rtp/239.121.4.155:8914
45.78ms,CCTV2,https://t.freetv.fun/live/cctv2-2.m3u8
471.39ms,CCTV2,http://121.29.215.157:2083/rtp/239.253.92.190:6065
558.55ms,CCTV2,http://114.254.80.164:8888/rtp/239.3.1.60:8084
485.14ms,CCTV2,http://221.220.134.224:8012/rtp/239.3.1.60:8084
480.07ms,CCTV2,http://121.237.245.83:8888/rtp/239.49.8.50:9802
498.05ms,CCTV2,http://115.171.216.58:4000/rtp/225.1.8.2:8084
51.75ms,CCTV2,https://t.freetv.fun/live/cctv2-7.m3u8
524.66ms,CCTV2,http://114.226.0.210:4022/rtp/239.49.8.50:9802
50.96ms,CCTV2,https://t.freetv.fun/live/cctv-2gao-qing-1.m3u8
67.93ms,CCTV2,https://t.freetv.fun/live/cctv2-16.m3u8
1979.73ms,CCTV1,http://124.116.183.146:9901/tsfile/live/0001_1.m3u8
474.59ms,CCTV2,http://111.196.132.166:20000/rtp/239.3.1.60:8084
1231.47ms,CCTV2,http://27.18.144.45:9100/rtp/239.69.1.102:10250
116.74ms,CCTV2,http://38.75.136.137:98/gslb/dsdqpub/cctv2hd.m3u8?auth=testpub
121.97ms,CCTV2,http://23.237.228.134/live5/CCTV2.m3u8
203.31ms,CCTV2,http://38.75.136.137:98/gslb/dsdqbv/cctv2hd.m3u8?auth=test20251009
464.27ms,CCTV2,http://114.238.59.184:4000/rtp/239.49.8.130:6000
511.52ms,CCTV2,http://1.192.240.99:8188/rtp/239.16.20.2:10020
501.73ms,CCTV2,http://114.238.59.184:4000/rtp/239.49.8.50:9802
411.48ms,CCTV2,http://120.211.62.180:8000/hls/2/index.m3u8
91.51ms,CCTV2,http://38.75.136.137:98/gslb/dsdqca/cctv2hd.m3u8?auth=test20251009
225.93ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=8
232.95ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=4
227.93ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=3
239.23ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=1
240.94ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=5
480.38ms,CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
44.93ms,CCTV2,https://t.freetv.fun/live/cctv2-6.m3u8
505.87ms,CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
534.25ms,CCTV2,http://112.123.206.32:808/hls/2/index.m3u8
541.95ms,CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
54.02ms,CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
50.94ms,CCTV2,https://t.freetv.fun/live/cctv2-1.m3u8
50.73ms,CCTV2,https://t.freetv.fun/live/cctv2-10.m3u8
44.94ms,CCTV2,https://t.freetv.fun/live/cctv2-12.m3u8
560.06ms,CCTV2,http://222.214.208.34:59901/tsfile/live/0002_1.m3u8
44.70ms,CCTV2,https://t.freetv.fun/live/cctv2-5.m3u8
501.47ms,CCTV2,http://115.171.216.84:4000/rtp/225.1.8.2:8084
41.10ms,CCTV2,https://t.freetv.fun/live/cctv2-8.php
474.61ms,CCTV2,http://123.118.54.253:8686/rtp/239.3.1.60:8084
481.41ms,CCTV2,http://171.119.206.205:6000/rtp/226.0.2.154:9144
1495.58ms,CCTV2,http://171.8.84.159:8800/rtp/239.16.20.2:10020
59.80ms,CCTV2,https://t.freetv.fun/live/cctv2-8.m3u8
1198.62ms,CCTV2,https://t.freetv.fun/live/cctv2-1.php
57.03ms,CCTV2,https://t.freetv.fun/live/cctv-2gao-qing.m3u8
66.07ms,CCTV2,https://t.freetv.fun/live/cctv2-9.m3u8
69.58ms,CCTV2,https://t.freetv.fun/live/cctv2-18.m3u8
1107.71ms,CCTV2,https://play.kankanlive.com/live/1698234898628961.m3u8
273.84ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=7
287.14ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=2
500.71ms,CCTV2,http://www.cdnstv.com:6398/hls/2/index.m3u8
241.06ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=10
244.32ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=6
513.67ms,CCTV2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
245.70ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV-2
273.15ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=9
227.90ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2
200.58ms,CCTV2,https://epg.pw/stream/f86540c126a751cc707e3805911549bd077fb5a7f0f53a824212d75addea3747.m3u8
428.69ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=11
371.85ms,CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
220.88ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=12
245.87ms,CCTV2,https://stream1.freetv.fun/tv2-4.m3u8
488.77ms,CCTV2,http://60.13.52.236:65500/newlive/live/hls/2/live.m3u8
514.34ms,CCTV2,http://218.3.138.25:1111/tsfile/live/1001_1.m3u8
529.65ms,CCTV2,https://piccpndali.v.myalicdn.com/audio/cctv2_2.m3u8
523.99ms,CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8
445.91ms,CCTV2,http://111.43.126.240:9003/hls/14/index.m3u8
499.87ms,CCTV2,http://218.17.33.178:53290/tsfile/live/1002_1.m3u8?key=txiptv
436.66ms,CCTV2,http://39.152.103.17:8089/tsfile/live/1001_1.m3u8
2584.13ms,CCTV2,http://121.237.245.83:8888/rtp/239.49.8.130:6000
2112.22ms,CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
574.15ms,CCTV2,http://113.26.202.52:1299/tsfile/live/0002_1.m3u8
117.52ms,CCTV3,http://38.75.136.137:98/gslb/dsdqpub/cctv3hd.m3u8?auth=testpub
466.02ms,CCTV2,http://183.220.107.138:4022/rtp/239.11.0.108:5140
498.45ms,CCTV2,http://218.17.33.178:53290/tsfile/live/1002_1.m3u8
460.22ms,CCTV2,http://112.123.243.37:50085/tsfile/live/0002_1.m3u8
521.69ms,CCTV2,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
732.60ms,CCTV2,http://iptv.4666888.xyz/iptv2A.php?id=8
469.86ms,CCTV3,http://219.156.90.151:4022/rtp/225.1.4.158:1194
476.17ms,CCTV3,http://60.4.29.183:8077/rtp/239.253.92.191:6057
522.45ms,CCTV3,http://27.18.144.45:9100/rtp/239.69.1.122:10370
490.48ms,CCTV3,http://115.171.80.124:1688/rtp/225.1.8.88:8000
495.80ms,CCTV3,http://124.112.241.59:4022/rtp/238.1.78.170:7232
494.42ms,CCTV3,http://171.8.194.239:8800/rtp/239.16.20.3:10030
780.90ms,CCTV2,http://61.184.46.85:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
1339.78ms,CCTV2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
527.64ms,CCTV3,http://106.87.49.42:8888/rtp/235.254.198.53:1488
561.96ms,CCTV3,http://106.116.127.35:4022/rtp/239.254.201.152:7205
490.65ms,CCTV3,http://121.29.215.157:2083/rtp/239.253.92.191:6057
487.46ms,CCTV3,http://221.220.134.224:8012/rtp/239.3.1.172:8001
44.68ms,CCTV3,https://t.freetv.fun/live/cctv3-1.m3u8
557.69ms,CCTV3,http://106.45.2.15:4000/rtp/239.121.4.151:8890
43.38ms,CCTV3,https://t.freetv.fun/live/cctv3-3.m3u8
569.48ms,CCTV3,http://114.254.80.164:8888/rtp/239.3.1.172:8001
490.63ms,CCTV3,http://115.171.216.58:4000/rtp/225.1.8.88:8000
499.79ms,CCTV3,http://121.237.245.83:8888/rtp/239.49.1.3:6000
59.51ms,CCTV3,https://t.freetv.fun/live/cctv3-12.m3u8
473.05ms,CCTV3,http://111.196.132.166:20000/rtp/239.3.1.172:8001
74.11ms,CCTV3,https://t.freetv.fun/live/cctv3-9.m3u8
533.29ms,CCTV3,http://171.8.84.159:8800/rtp/239.16.20.3:10030
76.65ms,CCTV3,https://t.freetv.fun/live/cctv3-10.m3u8
74.51ms,CCTV3,https://t.freetv.fun/live/cctv-3gao-qing-1.m3u8
501.85ms,CCTV3,http://1.192.240.99:8188/rtp/239.16.20.3:10030
493.20ms,CCTV3,http://58.57.40.22:9901/tsfile/live/1002_1.m3u8
454.61ms,CCTV3,http://112.132.10.54:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
496.63ms,CCTV3,http://183.11.239.36:808/hls/91/index.m3u8
502.71ms,CCTV3,https://piccpndali.v.myalicdn.com/audio/cctv3_2.m3u8
523.89ms,CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8
146.14ms,CCTV3,http://23.237.228.134/live5/CCTV3.m3u8
622.98ms,CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8
196.94ms,CCTV3,http://38.75.136.137:98/gslb/dsdqbv/cctv3hd.m3u8?auth=test20251009
217.19ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=6
938.62ms,CCTV3,https://t.freetv.fun/live/cctv3.php
237.45ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=5
255.71ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=3
243.99ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=7
236.89ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=4
437.97ms,CCTV3,http://39.152.103.17:8089/tsfile/live/1002_1.m3u8
1821.09ms,CCTV3,http://114.226.0.210:4022/rtp/239.49.1.3:6000
45.43ms,CCTV3,https://t.freetv.fun/live/cctv3-5.m3u8
1560.59ms,CCTV3,http://gmxw.7766.org:808/hls/91/index.m3u8
489.40ms,CCTV3,http://123.118.54.253:8686/rtp/239.3.1.172:8001
2250.89ms,CCTV3,http://114.238.59.184:4000/rtp/239.49.1.3:6000
500.67ms,CCTV3,http://171.119.206.205:6000/rtp/226.0.2.208:9576
1204.35ms,CCTV3,http://115.171.216.84:4000/rtp/225.1.8.88:8000
1301.51ms,CCTV3,http://bxtv.3a.ink/api.php?id=cctv3
64.56ms,CCTV3,http://74.91.26.218:82/live/cctv3hd.m3u8
48.08ms,CCTV3,https://t.freetv.fun/live/cctv3-13.m3u8
42.42ms,CCTV3,https://t.freetv.fun/live/cctv3-6.php
91.48ms,CCTV3,http://38.75.136.137:98/gslb/dsdqca/cctv3hd.m3u8?auth=test20251009
209.01ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=1
2502.68ms,CCTV3,https://t.freetv.fun/live/cctv3-4.php
90.07ms,CCTV3,http://38.75.136.137:98/gslb/dsdqca/scwshd.m3u8?auth=test20251009
238.09ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=2
46.90ms,CCTV3,https://t.freetv.fun/live/cctv-3gao-qing.m3u8
509.35ms,CCTV3,http://www.cdnstv.com:6398/hls/3/index.m3u8
47.02ms,CCTV3,https://t.freetv.fun/live/cctv3-4.m3u8
534.02ms,CCTV3,http://113.15.109.216:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
52.12ms,CCTV3,https://t.freetv.fun/live/cctv3-6.m3u8
50.16ms,CCTV3,https://t.freetv.fun/live/cctv3-11.php
221.71ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3
236.26ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV-3
2849.13ms,CCTV3,https://t.freetv.fun/live/cctv3-5.php
237.21ms,CCTV3,https://stream1.freetv.fun/tv3-2.m3u8
227.92ms,CCTV3,https://stream1.freetv.fun/tv3-9.m3u8
491.74ms,CCTV3,http://218.17.33.178:53290/tsfile/live/1003_1.m3u8?key=txiptv
381.81ms,CCTV3,http://112.27.235.94:8000/hls/3/index.m3u8
520.02ms,CCTV3,http://218.3.138.25:1111/tsfile/live/1002_1.m3u8
533.20ms,CCTV3,http://113.15.109.216:59901/tsfile/live/0003_1.m3u8
568.74ms,CCTV3,http://110.80.17.38:9999/tsfile/live/0003_1.m3u8
433.49ms,CCTV3,http://111.43.126.240:9003/hls/15/index.m3u8
484.70ms,CCTV3,http://60.13.52.236:65500/newlive/live/hls/3/live.m3u8
467.34ms,CCTV3,http://183.220.107.138:4022/rtp/239.11.0.101:5140
463.10ms,CCTV3,http://bxtv.3a.ink/mytv/mytvts3.333.php?id=cctv3
459.30ms,CCTV3,http://112.123.243.37:50085/tsfile/live/0003_1.m3u8
594.54ms,CCTV3,http://113.25.252.226:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
540.24ms,CCTV3,http://183.215.134.239:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
503.27ms,CCTV4,http://27.18.144.45:9100/rtp/239.69.1.138:10466
601.56ms,CCTV3,http://124.116.183.146:9901/tsfile/live/0003_1.m3u8
466.22ms,CCTV4,http://219.156.90.151:4022/rtp/225.1.5.30:1333
477.90ms,CCTV4,http://60.4.29.183:8077/rtp/239.253.92.251:6141
939.32ms,CCTV3,https://iptv.gstory.cn/Cinetry/624878271
494.83ms,CCTV4,http://124.112.241.59:4022/rtp/238.1.78.236:7760
812.71ms,CCTV3,http://1.24.39.180:9003/hls/3/index.m3u8
502.37ms,CCTV4,http://115.171.80.124:1688/rtp/225.1.8.4:8092
506.03ms,CCTV4,http://171.8.194.239:8800/rtp/239.16.20.4:10040
553.57ms,CCTV4,http://106.87.49.42:8888/rtp/235.254.198.183:7980
531.92ms,CCTV4,http://106.116.127.35:4022/rtp/239.254.200.190:6307
1169.37ms,CCTV3,http://hczn.x3322.net:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
1164.07ms,CCTV3,http://hczn.x3322.net:9902/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
567.00ms,CCTV4,http://106.45.2.15:4000/rtp/239.121.4.134:8786
505.61ms,CCTV4,http://27.18.144.45:9100/rtp/239.69.1.231:11028
482.58ms,CCTV4,http://121.29.215.157:2083/rtp/239.253.92.251:6141
504.13ms,CCTV4,http://27.18.144.45:9100/rtp/239.69.1.232:11034
645.05ms,CCTV4,http://114.254.80.164:8888/rtp/239.3.1.105:8092
703.37ms,CCTV4,http://114.226.0.210:4022/rtp/239.49.8.131:6000
488.13ms,CCTV4,http://221.220.134.224:8012/rtp/239.3.1.105:8092
499.95ms,CCTV4,http://121.237.245.83:8888/rtp/239.49.8.131:6000
464.04ms,CCTV4,http://171.8.84.159:8800/rtp/239.16.20.4:10040
468.28ms,CCTV4,http://111.196.132.166:20000/rtp/239.3.1.105:8092
458.75ms,CCTV4,http://114.238.59.184:4000/rtp/239.49.8.131:6000
500.36ms,CCTV4,http://1.192.240.99:8188/rtp/239.16.20.4:10040
468.27ms,CCTV4,http://219.156.90.151:4022/rtp/225.1.5.31:1342
469.66ms,CCTV4,http://60.4.29.183:8077/rtp/239.253.93.192:6370
521.77ms,CCTV4,http://106.116.127.35:4022/rtp/239.254.201.205:4220
474.03ms,CCTV4,http://121.29.215.157:2083/rtp/239.253.93.192:6370
469.30ms,CCTV4,http://111.196.132.166:20000/rtp/239.3.1.213:4220
487.84ms,CCTV4,http://221.220.134.224:8012/rtp/239.3.1.213:4220
459.19ms,CCTV4,http://219.156.90.151:4022/rtp/225.1.5.32:1343
585.50ms,CCTV4,http://106.45.2.15:4000/rtp/239.121.4.123:8000
58.21ms,CCTV4,https://t.freetv.fun/live/cctv4.m3u8
62.98ms,CCTV4,https://t.freetv.fun/live/cctv-4gao-qing-1.m3u8
576.21ms,CCTV4,http://114.254.80.164:8888/rtp/239.3.1.213:4220
486.14ms,CCTV4,http://60.4.29.183:8077/rtp/239.253.93.193:6371
56.91ms,CCTV4,http://74.91.26.218:82/live/cctv4hd.m3u8
1916.65ms,CCTV3,https://t.freetv.fun/live/cctv3-3.php
526.72ms,CCTV4,http://106.116.127.35:4022/rtp/239.254.201.206:4220
556.57ms,CCTV4,http://106.45.2.15:4000/rtp/239.121.4.124:8002
488.33ms,CCTV4,http://121.29.215.157:2083/rtp/239.253.93.193:6371
470.40ms,CCTV4,http://111.196.132.166:20000/rtp/239.3.1.214:4220
1243.84ms,CCTV4,http://115.171.216.58:4000/rtp/225.1.8.4:8092
483.77ms,CCTV4,http://221.220.134.224:8012/rtp/239.3.1.214:4220
556.75ms,CCTV4,http://114.254.80.164:8888/rtp/239.3.1.214:4220
121.90ms,CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
198.08ms,CCTV4,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009
117.47ms,CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4hd.m3u8?auth=testpub
409.27ms,CCTV4,https://t.freetv.fun/live/cctv4-2.php
400.23ms,CCTV4,http://120.211.62.180:8000/hls/4/index.m3u8
485.70ms,CCTV4,http://58.57.40.22:9901/tsfile/live/1003_1.m3u8
206.42ms,CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=6
498.89ms,CCTV4,http://183.11.239.36:808/hls/77/index.m3u8
205.44ms,CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=3
