更新时间,#genre#
20260907-09-02-13,url


RespoTime,whitelist,#genre#
1446.02ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
1448.58ms,CCTV1,http://play.kankanlive.com/live/1661761962676984.m3u8
1188.50ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
1532.43ms,CCTV1,http://bztv.tvbus.cc:8081/cdnlive/cctv1.m3u8
1355.54ms,CCTV1,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
1573.18ms,CCTV1,http://183.129.255.66:8480/hls/1/index.m3u8
1625.99ms,CCTV1,http://120.40.39.246:352/newlive/live/hls/1/live.m3u8
2486.41ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
2258.03ms,CCTV1,http://221.226.51.220:50081/newlive/live/hls/1/live.m3u8
2216.15ms,CCTV1,http://124.221.146.169:7001/608807420
786.53ms,CCTV1,http://47.120.5.28:1234/608807420
2363.98ms,CCTV1,http://119.233.255.62:1234/608807420
1716.64ms,CCTV1,http://45.78.61.93:1234/608807420
1832.44ms,CCTV1,http://47.119.24.76:59093/608807420
2298.59ms,CCTV1,http://222.134.19.49:8090/608807420
2204.75ms,CCTV1,http://14.118.89.10:7788/608807420
2377.33ms,CCTV1,http://www.ikerobot.com:1234/608807420
803.05ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
1693.30ms,CCTV1,http://113.98.11.46:3000/608807420
2412.64ms,CCTV1,http://222.213.105.65:7788/608807420
1379.94ms,CCTV1,http://223.83.177.142:1234/608807420
3411.08ms,CCTV1,http://120.48.113.49:6006/608807420
1098.30ms,CCTV1,http://112.27.5.218:9901/tsfile/live/faacts/0001_1.m3u8?key=txiptv&playlive=1&authid=0
64.31ms,CCTV1,http://69.30.245.50/live/cctv1.m3u8
129.98ms,CCTV1,http://173.208.212.130:8181/720p/cctv1.m3u8
120.67ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
424.35ms,CCTV1,http://113.57.140.161:10081/newlive/live/hls/1/live.m3u8
7787.57ms,CCTV1,http://8.138.7.223/tv/migu3.php?id=cctv1
416.50ms,CCTV1,http://112.30.73.119:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
585.49ms,CCTV1,http://118.122.144.115:8888/newlive/live/hls/1/live.m3u8
453.90ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
359.84ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
128.70ms,CCTV1,http://192.151.150.154/live/cctv1hd.m3u8
138.80ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
198.22ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=7
203.29ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=11
200.00ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=14
92.31ms,CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
211.21ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=9
152.56ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
225.78ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=13
159.88ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=16
456.44ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=17
159.24ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=15
197.92ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=18
159.68ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=19
182.64ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=12
236.90ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=8
207.08ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=10
129.34ms,CCTV1,http://198.204.240.250:82/live/cctv1.m3u8
231.66ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=21
219.58ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=20
198.10ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV-1%E9%AB%98%E6%B8%85&line=1
239.06ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1%E7%BB%BC%E5%90%88&line=1
431.47ms,CCTV1,http://39.165.39.49:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
488.80ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
479.52ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
568.91ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
464.40ms,CCTV1,http://223.78.65.165:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
630.31ms,CCTV1,http://124.116.183.146:9901/tsfile/live/0001_1.m3u8
583.84ms,CCTV1,http://58.56.162.102:4466/newlive/live/hls/1/live.m3u8
607.75ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
574.73ms,CCTV1,https://tv.cctv.com/live/cctv1/
320.37ms,CCTV1,http://cdn6.163189.xyz/163189/cctv1
1129.30ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
825.74ms,CCTV1,http://110.80.17.38:9999/tsfile/live/0001_1.m3u8
652.93ms,CCTV1,http://182.150.23.74:808/hls/1/index.m3u8
854.24ms,CCTV1,http://207.56.13.146:81/cdnlive/cctv1.m3u8
895.65ms,CCTV1,http://tnvcn.com:8012/rtp/239.3.1.129:8008
440.14ms,CCTV1,http://111.4.59.41:60901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
423.97ms,CCTV2,http://219.156.94.32:4022/rtp/225.1.4.74:1103
533.02ms,CCTV2,http://114.226.212.189:8787/rtp/239.49.8.130:6000
734.82ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
416.70ms,CCTV2,http://39.77.26.75:4002/rtp/239.253.254.232:8000
1458.96ms,CCTV1,http://182.37.41.46:8154/tsfile/live/0001_1.m3u8?key=txiptv
894.18ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
443.84ms,CCTV2,http://60.4.28.19:8077/rtp/239.253.92.190:6065
507.63ms,CCTV2,http://1.192.242.239:8188/rtp/239.16.20.2:10020
423.83ms,CCTV2,http://39.77.22.26:4002/rtp/239.253.254.232:8000
511.48ms,CCTV2,http://114.254.38.234:8888/rtp/239.3.1.60:8084
561.58ms,CCTV2,http://114.226.212.189:8787/rtp/239.49.8.50:9802
538.38ms,CCTV2,http://115.171.216.32:4000/rtp/225.1.8.2:8084
468.69ms,CCTV2,http://221.7.175.154:8445/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
521.95ms,CCTV2,http://111.59.24.227:8181/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
513.05ms,CCTV2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
494.23ms,CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
2389.79ms,CCTV1,http://222.223.41.27:8888/hls/1/index.m3u8
592.46ms,CCTV2,http://222.169.85.8:9901/tsfile/live/0002_1.m3u8
557.04ms,CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
559.30ms,CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
135.05ms,CCTV2,http://204.12.221.218:8181/3m1080p/cctv2.m3u8
129.36ms,CCTV2,http://198.204.228.26/live/cctv2hd.m3u8
129.63ms,CCTV2,http://192.151.150.154/live/cctv2hd.m3u8
128.68ms,CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
130.53ms,CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
188.63ms,CCTV2,http://38.75.136.137:98/gslb/dsdqbv/cctv2hd.m3u8?auth=test20251009
499.54ms,CCTV2,http://bztv.tvbus.cc:8081/cdnlive/cctv2.m3u8
1258.34ms,CCTV2,http://www.cdnstv.com:6398/hls/2/index.m3u8
298.96ms,CCTV2,http://104.152.209.49:8181/720p/cctv2.m3u8
542.71ms,CCTV2,http://113.25.252.226:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
456.07ms,CCTV2,http://113.57.140.161:10081/newlive/live/hls/2/live.m3u8
618.86ms,CCTV2,http://120.40.39.246:352/newlive/live/hls/2/live.m3u8
613.48ms,CCTV2,http://182.140.125.47:808/hls/2/index.m3u8
1527.22ms,CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
1173.07ms,CCTV2,https://play.kankanlive.com/live/1698234898628961.m3u8
1304.45ms,CCTV2,http://221.226.51.220:50081/newlive/live/hls/2/live.m3u8
1310.87ms,CCTV2,http://119.233.255.62:1234/631780532
1412.81ms,CCTV2,http://183.129.255.66:8480/hls/2/index.m3u8
1384.57ms,CCTV2,http://222.134.19.49:8090/631780532
1665.27ms,CCTV2,http://120.48.113.49:6006/631780532
1428.73ms,CCTV2,http://124.221.146.169:7001/631780532
1399.06ms,CCTV2,http://www.ikerobot.com:1234/631780532
1898.68ms,CCTV2,https://live.chinacert.cftest5.cn/cnmg/live/631780532
1484.16ms,CCTV2,http://14.118.89.10:7788/631780532
1407.37ms,CCTV2,http://222.213.105.65:7788/631780532
1445.01ms,CCTV2,http://47.119.24.76:59093/631780532
789.58ms,CCTV2,http://47.120.5.28:1234/631780532
1423.20ms,CCTV2,http://113.98.11.46:3000/631780532
1452.11ms,CCTV2,http://45.78.61.93:1234/631780532
1453.10ms,CCTV2,http://223.83.177.142:1234/631780532
433.46ms,CCTV2,http://112.27.5.218:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
131.87ms,CCTV2,http://173.208.212.130:8181/720p/cctv2.m3u8
128.82ms,CCTV2,http://173.208.212.130:8181/1080p/cctv2.m3u8
415.43ms,CCTV2,http://112.30.73.119:229/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
1205.94ms,CCTV2,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv2hd
7268.55ms,CCTV2,http://8.138.7.223/tv/migu3.php?id=cctv2
456.17ms,CCTV2,http://112.30.73.119:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
516.37ms,CCTV2,http://36.136.38.87:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
613.74ms,CCTV2,http://116.128.243.121:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
436.23ms,CCTV2,http://119.39.9.8:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
468.59ms,CCTV2,http://153.0.171.163:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
128.08ms,CCTV2,http://69.30.245.50/live/cctv2.m3u8
120.39ms,CCTV2,http://38.75.136.137:98/gslb/dsdqca/cctv2hd.m3u8?auth=test20251009
108.41ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=4
126.53ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=5
106.20ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2
129.44ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=3
124.12ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=8
137.81ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV-2
107.89ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=1
118.69ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=6
122.05ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=2
133.69ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=5
146.67ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=4
144.82ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV-2%E9%AB%98%E6%B8%85&line=1
129.76ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2%E8%B4%A2%E7%BB%8F&line=1
196.58ms,CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=3
560.56ms,CCTV2,http://118.193.115.2:9901/tsfile/live/0002_1.m3u8?key=txiptv
438.61ms,CCTV2,http://39.165.39.49:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
493.37ms,CCTV2,http://183.220.107.138:4022/rtp/239.11.0.108:5140
461.72ms,CCTV2,http://drive.mxmy.net:8888/udp/239.3.1.60:8084
1755.56ms,CCTV2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
547.98ms,CCTV2,http://121.57.88.206:898/hls/2/index.m3u8
919.58ms,CCTV2,http://207.56.13.146:81/cdnlive/cctv2.m3u8
619.94ms,CCTV2,http://182.150.23.74:808/hls/2/index.m3u8
592.87ms,CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8
550.76ms,CCTV2,http://111.8.224.6:9999/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
578.45ms,CCTV2,https://cdn16.163189.xyz/163189/51db9acada68aaf7
767.61ms,CCTV2,http://8.135.27.147:1234/631780532
551.02ms,CCTV2,http://222.214.208.34:59901/tsfile/live/0002_1.m3u8
430.67ms,CCTV3,http://219.156.94.32:4022/rtp/225.1.4.158:1194
531.64ms,CCTV3,http://114.226.212.189:8787/rtp/239.49.1.3:6000
431.33ms,CCTV3,http://39.77.26.75:4002/rtp/239.253.254.191:8000
1092.45ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=723ba4b322fd8ec423d8f247a6dbe636&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1115.25ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=f3dda6ea205b8de722bbab201bd0bc9b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1171.17ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=d55832b54a62754d87c8d80e8d0af412&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
958.53ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=c3edafc99edcc1ce06b8b70805554284&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
430.96ms,CCTV3,http://60.4.28.19:8077/rtp/239.253.92.191:6057
425.79ms,CCTV3,http://39.77.22.26:4002/rtp/239.253.254.191:8000
1567.14ms,CCTV2,http://223.78.65.165:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
566.96ms,CCTV3,http://1.192.242.239:8188/rtp/239.16.20.3:10030
502.26ms,CCTV3,http://114.254.38.234:8888/rtp/239.3.1.172:8001
537.06ms,CCTV3,http://115.171.216.32:4000/rtp/225.1.8.88:8000
462.82ms,CCTV3,http://221.7.175.154:8445/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
1858.96ms,CCTV2,https://piccpndali.v.myalicdn.com/audio/cctv2_2.m3u8
411.71ms,CCTV3,http://112.30.73.119:229/tsfile/live/0003_2.m3u8?key=txiptv&playlive=0&authid=0
580.05ms,CCTV3,http://58.56.162.102:4466/newlive/live/hls/3/live.m3u8
128.69ms,CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
620.53ms,CCTV3,http://222.169.85.8:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
495.17ms,CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8
199.15ms,CCTV3,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv3hd
531.21ms,CCTV3,http://58.57.40.22:9901/tsfile/live/1002_1.m3u8
414.02ms,CCTV3,http://112.30.73.119:9901/tsfile/live/0003_2.m3u8?key=txiptv&playlive=0&authid=0
493.02ms,CCTV3,https://piccpndali.v.myalicdn.com/audio/cctv3_2.m3u8
550.92ms,CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8
130.12ms,CCTV3,http://74.91.26.218:82/live/cctv3hd.m3u8
137.97ms,CCTV3,http://204.12.221.218:8181/3m1080p/cctv3.m3u8
424.31ms,CCTV3,http://112.27.5.218:9901/tsfile/live/faacts/0003_1.m3u8?key=txiptv&playlive=1&authid=0
414.12ms,CCTV3,http://113.57.140.161:10081/newlive/live/hls/3/live.m3u8
569.49ms,CCTV3,http://bztv.tvbus.cc:8081/cdnlive/cctv3.m3u8
1283.56ms,CCTV3,http://www.cdnstv.com:6398/hls/3/index.m3u8
504.52ms,CCTV3,http://120.198.95.220:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&down=1
558.06ms,CCTV3,http://182.140.125.47:808/hls/3/index.m3u8
1298.41ms,CCTV3,http://113.15.109.216:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
1159.59ms,CCTV3,http://69.30.245.50/live/cctv3.m3u8
1176.18ms,CCTV3,http://38.75.136.137:98/gslb/dsdqbv/cctv3hd.m3u8?auth=test20251009
1290.81ms,CCTV3,http://183.129.255.66:8480/hls/3/index.m3u8
1678.69ms,CCTV3,http://120.40.39.246:352/newlive/live/hls/3/live.m3u8
1393.26ms,CCTV3,http://119.233.255.62:1234/624878271
1340.70ms,CCTV3,http://222.134.19.49:8090/624878271
1384.93ms,CCTV3,http://www.ikerobot.com:1234/624878271
1546.26ms,CCTV3,http://14.118.89.10:7788/624878271
1959.84ms,CCTV3,https://live.chinacert.cftest5.cn/cnmg/live/624878271
1527.94ms,CCTV3,http://222.213.105.65:7788/624878271
799.65ms,CCTV3,http://47.120.5.28:1234/624878271
1456.30ms,CCTV3,http://47.119.24.76:59093/624878271
2487.33ms,CCTV3,http://124.221.146.169:7001/624878271
1389.63ms,CCTV3,http://223.83.177.142:1234/624878271
1625.70ms,CCTV3,http://45.78.61.93:1234/624878271
3331.91ms,CCTV3,http://120.48.113.49:6006/624878271
2606.51ms,CCTV3,http://113.98.11.46:3000/624878271
5309.49ms,CCTV3,http://8.138.7.223/tv/migu3.php?id=cctv3
412.39ms,CCTV3,http://112.123.243.37:50085/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
131.25ms,CCTV3,http://198.204.228.26/live/cctv3hd.m3u8
415.21ms,CCTV3,http://112.30.73.119:229/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
420.68ms,CCTV3,http://112.30.73.119:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
437.01ms,CCTV3,http://119.39.9.8:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
559.05ms,CCTV3,http://61.136.172.236:9901/tsfile/live/0003_1.m3u8
130.58ms,CCTV3,http://192.151.150.154/live/cctv3hd.m3u8
119.95ms,CCTV3,http://38.75.136.137:98/gslb/dsdqca/scwshd.m3u8?auth=test20251009
120.19ms,CCTV3,http://38.75.136.137:98/gslb/dsdqca/cctv3hd.m3u8?auth=test20251009
110.63ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=7
126.69ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=6
137.83ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=4
120.44ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=5
150.24ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=3
101.27ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV-3
137.60ms,CCTV3,http://173.208.212.130:8181/720p/cctv3.m3u8
131.22ms,CCTV3,http://173.208.212.130:8181/1080p/cctv3.m3u8
110.48ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=8
100.78ms,CCTV3,https://iptv.catvod.com/catvod?id=CCTV3&line=8
102.55ms,CCTV3,https://iptv.catvod.com/catvod?id=CCTV3&line=9
113.74ms,CCTV3,https://iptv.catvod.com/catvod?id=CCTV3&line=10
112.61ms,CCTV3,https://iptv.catvod.com/catvod?id=CCTV3%E7%BB%BC%E8%89%BA&line=1
480.65ms,CCTV3,http://153.0.171.163:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
155.58ms,CCTV3,https://cdn16.163189.xyz/163189/6bb5cc0875486ce7
138.09ms,CCTV3,https://tv.cctv.com/live/cctv3/
638.20ms,CCTV3,http://121.57.88.206:898/hls/3/index.m3u8
437.13ms,CCTV3,http://39.165.39.49:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
495.09ms,CCTV3,http://183.220.107.138:4022/rtp/239.11.0.101:5140
607.40ms,CCTV3,http://182.150.23.74:808/hls/3/index.m3u8
515.91ms,CCTV3,http://drive.mxmy.net:8888/udp/239.3.1.172:8001
543.81ms,CCTV3,http://110.80.17.38:9999/tsfile/live/0003_1.m3u8
529.66ms,CCTV3,http://182.37.41.46:8154/tsfile/live/0003_1.m3u8?key=txiptv
430.86ms,CCTV3,http://1.24.39.180:9003/hls/3/index.m3u8
427.36ms,CCTV3,http://223.78.65.165:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
1402.47ms,CCTV3,http://111.228.4.117:6789/migu720p.php?id=624878271
596.55ms,CCTV3,http://tnvcn.com:8012/rtp/239.3.1.172:8001
573.66ms,CCTV3,http://111.8.224.6:9999/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
752.91ms,CCTV3,http://8.135.27.147:1234/624878271
570.04ms,CCTV3,http://113.25.252.226:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
683.55ms,CCTV3,http://124.116.183.146:9901/tsfile/live/0003_1.m3u8
531.02ms,CCTV4,http://114.226.212.189:8787/rtp/239.49.8.131:6000
1377.58ms,CCTV3,http://222.223.41.27:8888/hls/3/index.m3u8
421.16ms,CCTV4,http://219.156.94.32:4022/rtp/225.1.5.30:1333
430.58ms,CCTV4,http://39.77.26.75:4002/rtp/239.253.254.111:8000
432.40ms,CCTV4,http://60.4.28.19:8077/rtp/239.253.92.251:6141
495.33ms,CCTV4,http://114.254.38.234:8888/rtp/239.3.1.105:8092
566.23ms,CCTV4,http://1.192.242.239:8188/rtp/239.16.20.4:10040
424.69ms,CCTV4,http://39.77.22.26:4002/rtp/239.253.254.111:8000
536.68ms,CCTV4,http://115.171.216.32:4000/rtp/225.1.8.4:8092
412.27ms,CCTV4,http://39.77.26.75:4002/rtp/239.253.254.186:8000
439.00ms,CCTV4,http://219.156.94.32:4022/rtp/225.1.5.31:1342
431.25ms,CCTV4,http://60.4.28.19:8077/rtp/239.253.93.192:6370
415.52ms,CCTV4,http://39.77.22.26:4002/rtp/239.253.254.186:8000
519.03ms,CCTV4,http://114.254.38.234:8888/rtp/239.3.1.213:4220
549.65ms,CCTV4,http://106.59.2.152:55555/rtp/239.200.201.180:4220
420.31ms,CCTV4,http://219.156.94.32:4022/rtp/225.1.5.32:1343
426.44ms,CCTV4,http://39.77.26.75:4002/rtp/239.253.254.187:8000
470.55ms,CCTV4,http://60.4.28.19:8077/rtp/239.253.93.193:6371
411.24ms,CCTV4,http://39.77.22.26:4002/rtp/239.253.254.187:8000
542.12ms,CCTV4,http://106.59.2.152:55555/rtp/239.200.201.181:4220
512.35ms,CCTV4,http://114.254.38.234:8888/rtp/239.3.1.214:4220
463.58ms,CCTV4,http://221.7.175.154:8445/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
562.99ms,CCTV4,http://58.56.162.102:4466/newlive/live/hls/4/live.m3u8
543.15ms,CCTV4,http://111.59.24.227:8181/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
493.31ms,CCTV4,http://183.11.239.36:808/hls/22/index.m3u8
504.82ms,CCTV4,http://183.11.239.36:808/hls/67/index.m3u8
521.07ms,CCTV4,http://112.46.85.60:8009/hls/4/index.m3u8
657.24ms,CCTV4,http://120.76.248.139/live/bfgd/4200000063.m3u8
531.14ms,CCTV4,http://58.57.40.22:9901/tsfile/live/1003_1.m3u8
190.60ms,CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
474.24ms,CCTV4,http://112.27.5.218:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
128.12ms,CCTV4,http://74.91.26.218:82/live/cctv4hd.m3u8
129.65ms,CCTV4,http://107.150.60.122/live/cctv4hd.m3u8
131.09ms,CCTV4,http://173.208.212.130:8181/1080p/cctv4.m3u8
